Major Category,Subcategory,Keyword,Prompt-Ready Phrase,Tags
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"asymmetrical bob, pin-straight hair, slight right side part, high ponytail","asymmetrical bob with one side intentionally longer than the other, pin-straight hair with smooth aligned strands and minimal bend, hair parted subtly right of center, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"asymmetrical bob, straight hair, precise center part, worn loose","asymmetrical bob with one side intentionally longer than the other, straight hair with natural strand separation and subtle movement, hair divided by a precise centered part from the hairline backward, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"asymmetrical bob, straight hair, precise center part, messy high bun","asymmetrical bob with one side intentionally longer than the other, straight hair with natural strand separation and subtle movement, hair divided by a precise centered part from the hairline backward, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"asymmetrical bob, straight hair, precise center part, sleek low bun","asymmetrical bob with one side intentionally longer than the other, straight hair with natural strand separation and subtle movement, hair divided by a precise centered part from the hairline backward, gathered into a sleek low bun at the nape, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"asymmetrical bob, straight hair, deep right side part, worn loose","asymmetrical bob with one side intentionally longer than the other, straight hair with natural strand separation and subtle movement, hair divided with a deep part on the subject's right side, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"asymmetrical bob, straight hair, slight left side part, high ponytail","asymmetrical bob with one side intentionally longer than the other, straight hair with natural strand separation and subtle movement, hair parted subtly left of center, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"asymmetrical bob, straight hair, slight right side part, worn loose","asymmetrical bob with one side intentionally longer than the other, straight hair with natural strand separation and subtle movement, hair parted subtly right of center, worn loose with the full length visible, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"asymmetrical bob, straight hair, slight right side part, swept over one shoulder","asymmetrical bob with one side intentionally longer than the other, straight hair with natural strand separation and subtle movement, hair parted subtly right of center, most length swept forward over one shoulder, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"asymmetrical bob, straight hair, slight right side part, messy high bun","asymmetrical bob with one side intentionally longer than the other, straight hair with natural strand separation and subtle movement, hair parted subtly right of center, gathered into a relaxed messy high bun, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"asymmetrical bob, slightly wavy hair, precise center part, swept over one shoulder","asymmetrical bob with one side intentionally longer than the other, hair with a gentle loose wave pattern, hair divided by a precise centered part from the hairline backward, most length swept forward over one shoulder, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"asymmetrical bob, slightly wavy hair, precise center part, half-up half-down","asymmetrical bob with one side intentionally longer than the other, hair with a gentle loose wave pattern, hair divided by a precise centered part from the hairline backward, upper section gathered while lower lengths remain loose, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"asymmetrical bob, slightly wavy hair, soft center part, low ponytail","asymmetrical bob with one side intentionally longer than the other, hair with a gentle loose wave pattern, hair divided near the center with a softer less geometric line, gathered into a low ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
Hairstyle Presets,Cut + Texture + Part + Wearing Method,"asymmetrical bob, slightly wavy hair, deep right side part, high ponytail","asymmetrical bob with one side intentionally longer than the other, hair with a gentle loose wave pattern, hair divided with a deep part on the subject's right side, gathered into a high ponytail, with realistic scalp emergence, strand direction, volume, flyaways, gravity, and hair-to-shoulder interaction",hairstyle preset cut texture part wearing style
