Major Category,Subcategory,Keyword,Prompt-Ready Phrase,Tags
Color + Shape,Combination,true red tapered square nails,"square free edge with gently tapered sidewalls, finished in true red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,true red squoval nails,"balanced square-oval shape with softened corners, finished in true red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,true red oval nails,"smooth oval silhouette with gently rounded tip, finished in true red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,true red almond nails,"tapered almond silhouette with softly pointed tip, finished in true red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,true red coffin nails,"tapered sidewalls ending in a flat squared tip, finished in true red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,true red ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in true red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,true red stiletto nails,"long sharply tapered pointed nail shape, finished in true red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,true red mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in true red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,true red lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in true red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,scarlet red round nails,"rounded nail tips following the natural fingertip curve, finished in scarlet red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,scarlet red soft square nails,"square nail shape with subtly softened corners, finished in scarlet red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,scarlet red square nails,"straight sidewalls with a flat square free edge, finished in scarlet red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,scarlet red tapered square nails,"square free edge with gently tapered sidewalls, finished in scarlet red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,scarlet red squoval nails,"balanced square-oval shape with softened corners, finished in scarlet red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,scarlet red oval nails,"smooth oval silhouette with gently rounded tip, finished in scarlet red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,scarlet red almond nails,"tapered almond silhouette with softly pointed tip, finished in scarlet red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,scarlet red coffin nails,"tapered sidewalls ending in a flat squared tip, finished in scarlet red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,scarlet red ballerina nails,"long tapered ballerina shape with a flat narrow tip, finished in scarlet red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,scarlet red stiletto nails,"long sharply tapered pointed nail shape, finished in scarlet red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,scarlet red mountain-peak nails,"shorter pointed peak shape with symmetrical taper, finished in scarlet red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,scarlet red lipstick nails,"asymmetrical slanted free edge resembling a lipstick bullet, finished in scarlet red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
Color + Shape,Combination,crimson round nails,"rounded nail tips following the natural fingertip curve, finished in crimson red polish with even coverage, realistic cuticle spacing, and believable nail thickness",nails manicure color shape
